time,_SHOULDER_RIGHT_PITCH,_SHOULDER_LEFT_PITCH,_NECK_UNIQUE_ROLL,_NECK_UNIQUE_YAW,_NECK_UNIQUE_PITCH,_ARML_UPPER_ROLL,_ARML_UPPER_YAW,_ARML_MIDDLE_PITCH,_ARML_MIDDLE_YAW,_ARML_EDGE_ROLL,_ARMR_UPPER_ROLL,_ARMR_UPPER_YAW,_ARMR_MIDDLE_PITCH,_ARMR_MIDDLE_YAW,_ARMR_EDGE_ROLL,_HANDL_THUMB_PITCH,_HANDL_INDEX_PITCH,_HANDL_MIDDLE_PITCH,_HANDL_RING_PITCH,_HANDL_LITTLE_PITCH,_HANDR_THUMB_PITCH,_HANDR_INDEX_PITCH,_HANDR_MIDDLE_PITCH,_HANDR_RING_PITCH,_HANDR_LITTLE_PITCH,_HEADL_OPHRYON_VERT,_HEADL_EYELIDU_VERT,_HEADL_EYELIDD_VERT,_HEADL_FACER_TENSE,_HEADL_FACEL_TENSE,_HEADC_EYEBROWR_VERT,_HEADC_EYEBROWL_VERT,_HEADC_EYER_YAW,_HEADC_EYEL_YAW,_HEADC_EYES_PITCH,_HEADR_LIPUP_REACH,_HEADR_LIPDOWN_REACH,_HEADR_MOUTHR_OPEN,_HEADR_MOUTHL_OPEN,_HEADR_CHIN_ROLL,_HIP_UNIQUE_PITCH,_HIP_UNIQUE_ROLL,_HIP_UNIQUE_YAW,_WHEEL_UNIQUE_VERT,_WHEEL_UNIQUE_STEEL,_WHEEL_UNIQUE_SPEED,_WHEEL_UNIQUE_BREAK,_ADD,_ADD,_ADD
6.25,-0.548745290124,-0.18124030706,0,0,0,0.309360528539,-0.824981225608,-0.499434286431,0,0,-0.399313768464,0.486822325416,-2.00454676571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.445402779781,-0.064858185003,0,0,0,0,0,0,0
6.5,-0.538601760688,-0.18625273443,0,0,0,0.34642893781,-0.997014640907,-0.529913243102,0,0,-0.417666525563,0.387301695239,-1.89378634363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.416546918004,-0.0632794139516,0,0,0,0,0,0,0
6.75,-0.592729454259,-0.199327167043,0,0,0,0.355570563619,-0.921194719478,-0.706594626815,0,0,-0.460226689072,0.328277861364,-1.54362022681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483907018626,-0.0689095684766,0,0,0,0,0,0,0
7.0,-0.604638485965,-0.200901806881,0,0,0,0.351034258518,-0.861489718243,-0.78570492159,0,0,-0.468754943342,0.441852883333,-1.4479595289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.446105177104,-0.0626912565004,0,0,0,0,0,0,0
7.25,-0.65179974879,-0.20006089991,0,0,0,0.304118774966,-0.589689335441,-1.00194188769,0,0,-0.481815827383,0.765068311161,-1.3702540715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.475547433141,-0.0616909695858,0,0,0,0,0,0,0
7.5,-0.552502951211,-0.183046782833,0,0,0,0.325114750343,-0.718756252459,-0.721685119604,0,0,-0.453637830316,0.820831676501,-1.75728148815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.268318988104,-0.0420437054703,0,0,0,0,0,0,0
7.75,-0.485198647655,-0.16213884015,0,0,0,0.267706707801,-0.47592131719,-0.701353728252,0,0,-0.402351161883,1.06441009375,-2.11914075064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161201505732,-0.028537748783,0,0,0,0,0,0,0
8.0,-0.467128621054,-0.163781056772,0,0,0,0.301396691339,-0.49009967704,-0.828634900925,0,0,-0.408638823826,1.00083187383,-2.21484706942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140868515031,-0.0261911971646,0,0,0,0,0,0,0
8.25,-0.504481202333,-0.169411834984,0,0,0,0.32528238247,-0.452556880643,-0.870231662851,0,0,-0.426014312413,1.12277208954,-2.17666729437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0928695491194,-0.0172500636076,0,0,0,0,0,0,0
8.5,-0.505211584825,-0.170281658416,0,0,0,0.343239179488,-0.409593595129,-0.870748243795,0,0,-0.430093709771,1.09279736215,-2.22341427904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.080877586274,-0.0154778807098,0,0,0,0,0,0,0
8.75,-0.490998134659,-0.163904547978,0,0,0,0.356624093044,-0.391758125026,-0.822576778474,0,0,-0.435389389754,1.05014157823,-2.28516552083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795286633851,-0.0158562993436,0,0,0,0,0,0,0
9.0,-0.510892264564,-0.17324269233,0,0,0,0.386419109523,-0.365086013995,-0.933868436832,0,0,-0.45487900973,0.998181260365,-2.28679743201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0922936345559,-0.0185246551781,0,0,0,0,0,0,0
9.25,-0.507222383703,-0.18052764387,0,0,0,0.423743964237,-0.390570639324,-1.01870456049,0,0,-0.473618932055,0.935140665909,-2.30566818917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100426447487,-0.0207064927869,0,0,0,0,0,0,0
9.5,-0.420652752198,-0.186486894006,0,0,0,0.535616221958,-0.715250446499,-0.357032177941,0,0,-0.484022939863,0.7164815188,-2.32333384837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.100090702531,-0.022053539262,0,0,0,0,0,0,0
9.75,-0.356302218421,-0.198430240059,0,0,0,0.584760413113,-1.73352480219,-0.211175267299,0,0,-0.46305437504,0.521591948283,-2.15215528774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139987990527,-0.0303394678347,0,0,0,0,0,0,0
10.0,-0.383764330191,-0.191132909454,0,0,0,0.4987585122,-1.821046453,-0.240284870066,0,0,-0.429564770244,0.597488393712,-2.01584899139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.208517801176,-0.0437241061367,0,0,0,0,0,0,0
10.25,-0.420805930996,-0.195114520921,0,0,0,0.410951654273,-1.92512047409,-0.283821159537,0,0,-0.393202137605,0.682810984128,-1.7772305797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.294385008531,-0.0577139606612,0,0,0,0,0,0,0
10.5,-0.4593197386,-0.20022155925,0,0,0,0.323642306937,-1.98585530312,-0.354554790275,0,0,-0.355296305989,0.790928933361,-1.41462547938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.396557754367,-0.0723451648312,0,0,0,0,0,0,0
10.75,-0.499224445721,-0.206324530187,0,0,0,0.238188614044,-1.95947441699,-0.448470101289,0,0,-0.316063400254,0.932883516572,-0.994575959565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.518238273392,-0.0876561403282,0,0,0,0,0,0,0
11.0,-0.540407290814,-0.213313619226,0,0,0,0.15578868739,-1.82663374862,-0.552808718524,0,0,-0.275794467598,1.12733720013,-0.658852268901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.662081458178,-0.103687684255,0,0,0,0,0,0,0
11.25,-0.58272245471,-0.221095286208,0,0,0,0.077396234562,-1.59531280145,-0.652395375738,0,0,-0.234854083304,1.3974018044,-0.452941647408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.828714790188,-0.120483039068,0,0,0,0,0,0,0
11.5,-0.571462720885,-0.219552144737,0,0,0,0.075045941936,-1.5656490497,-0.662940075781,0,0,-0.225475043059,1.28502323893,-0.57317860177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.806080648932,-0.11675351196,0,0,0,0,0,0,0
11.75,-0.656934664994,-0.20879078947,0,0,0,0.0357866180892,-1.38770432927,-0.780256675047,0,0,-0.291737486999,1.72747478307,-0.967988908183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.949452058515,-0.118695940428,0,0,0,0,0,0,0
12.0,-0.644684359823,-0.208345554322,0,0,0,0.0337011390033,-1.3713364649,-0.740865835982,0,0,-0.289532344349,1.59882238852,-1.02329704566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.9705790788,-0.129109727756,0,0,0,0,0,0,0
12.25,-0.687699928444,-0.209110521844,0,0,0,0.00451418484864,-1.22210141231,-0.700398872266,0,0,-0.314494946286,1.47200547022,-1.27204003179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1068553603,-0.145143472387,0,0,0,0,0,0,0
12.5,-0.624530125698,-0.212562178792,0,0,0,0.0210794541293,-1.28358588731,-0.67088521219,0,0,-0.267950426623,1.25299118781,-1.13733730768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.03231176001,-0.152334104556,0,0,0,0,0,0,0
12.75,-0.574308779195,-0.225379205374,0,0,0,0.0470140397338,-1.38461412995,-0.606321890263,0,0,-0.220609847891,0.717462745541,-0.95066838598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.930287280189,-0.146594797363,0,0,0,0,0,0,0
13.0,-0.511194437693,-0.208522945788,0,0,0,0.0833997862579,-1.56885675137,-0.613189963804,0,0,-0.264610623778,0.200726115512,-1.07314558727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.785697392211,-0.124395783696,0,0,0,0,0,0,0
13.25,-0.360820710723,-0.293834707645,0,0,0,0.265627928725,-1.97209951225,-0.752694261237,0,0,-0.0323761812294,0.140277207237,-0.746558689551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00433392963983,0.000608175318594,0,0,0,0,0,0,0
13.5,-0.365641297614,-0.336709290708,0,0,0,0.309690654576,-2.02634867825,-0.836201454571,0,0,-0.032563873917,0.0762390883048,-0.790273562683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814686989756,0.0102956221046,0,0,0,0,0,0,0
